#x	y	u	v
0.637695	0.124023	-0.000299	-0.000049
0.639648	0.124023	-0.000298	-0.000050
0.641602	0.124023	-0.000297	-0.000050
0.643555	0.124023	-0.000296	-0.000051
0.645508	0.124023	-0.000295	-0.000052
0.647461	0.124023	-0.000295	-0.000052
0.649414	0.124023	-0.000294	-0.000053
0.651367	0.124023	-0.000293	-0.000054
0.653320	0.124023	-0.000292	-0.000054
0.655273	0.124023	-0.000291	-0.000055
0.657227	0.124023	-0.000290	-0.000055
0.659180	0.124023	-0.000289	-0.000056
0.661133	0.124023	-0.000288	-0.000057
0.663086	0.124023	-0.000287	-0.000057
0.665039	0.124023	-0.000286	-0.000058
0.666992	0.124023	-0.000285	-0.000059
0.668945	0.124023	-0.000284	-0.000059
0.670898	0.124023	-0.000283	-0.000060
0.672852	0.124023	-0.000282	-0.000061
0.674805	0.124023	-0.000281	-0.000061
0.676758	0.124023	-0.000280	-0.000062
0.678711	0.124023	-0.000279	-0.000062
0.680664	0.124023	-0.000278	-0.000063
0.682617	0.124023	-0.000277	-0.000064
0.684570	0.124023	-0.000276	-0.000064
0.686523	0.124023	-0.000275	-0.000065
0.688477	0.124023	-0.000274	-0.000066
0.690430	0.124023	-0.000273	-0.000066
0.692383	0.124023	-0.000272	-0.000067
0.694336	0.124023	-0.000271	-0.000067
0.696289	0.124023	-0.000269	-0.000068
0.698242	0.124023	-0.000268	-0.000069
0.700195	0.124023	-0.000267	-0.000069
0.702148	0.124023	-0.000266	-0.000070
0.704102	0.124023	-0.000265	-0.000070
0.706055	0.124023	-0.000264	-0.000071
0.708008	0.124023	-0.000262	-0.000072
0.709961	0.124023	-0.000261	-0.000072
0.711914	0.124023	-0.000260	-0.000073
0.713867	0.124023	-0.000259	-0.000073
0.715820	0.124023	-0.000258	-0.000074
0.717773	0.124023	-0.000256	-0.000075
0.719727	0.124023	-0.000255	-0.000075
0.721680	0.124023	-0.000254	-0.000076
0.723633	0.124023	-0.000252	-0.000076
0.725586	0.124023	-0.000251	-0.000077
0.727539	0.124023	-0.000250	-0.000077
0.729492	0.124023	-0.000249	-0.000078
0.731445	0.124023	-0.000247	-0.000079
0.733398	0.124023	-0.000246	-0.000079
0.735352	0.124023	-0.000245	-0.000080
0.737305	0.124023	-0.000243	-0.000080
0.739258	0.124023	-0.000242	-0.000081
0.741211	0.124023	-0.000241	-0.000081
0.743164	0.124023	-0.000239	-0.000082
0.745117	0.124023	-0.000238	-0.000082
0.747070	0.124023	-0.000236	-0.000083
0.749023	0.124023	-0.000235	-0.000083
0.750977	0.124023	-0.000234	-0.000084
0.752930	0.124023	-0.000232	-0.000085
0.754883	0.124023	-0.000231	-0.000085
0.756836	0.124023	-0.000229	-0.000086
0.758789	0.124023	-0.000228	-0.000086
0.760742	0.124023	-0.000226	-0.000087
0.762695	0.124023	-0.000225	-0.000087
0.764648	0.124023	-0.000224	-0.000088
0.766602	0.124023	-0.000222	-0.000088
0.768555	0.124023	-0.000221	-0.000089
0.770508	0.124023	-0.000219	-0.000089
0.772461	0.124023	-0.000218	-0.000090
0.774414	0.124023	-0.000216	-0.000090
0.776367	0.124023	-0.000215	-0.000091
0.778320	0.124023	-0.000213	-0.000091
0.780273	0.124023	-0.000212	-0.000092
0.782227	0.124023	-0.000210	-0.000092
0.784180	0.124023	-0.000208	-0.000093
0.786133	0.124023	-0.000207	-0.000093
0.788086	0.124023	-0.000205	-0.000094
0.790039	0.124023	-0.000204	-0.000094
0.791992	0.124023	-0.000202	-0.000095
0.793945	0.124023	-0.000201	-0.000095
0.795898	0.124023	-0.000199	-0.000095
0.797852	0.124023	-0.000197	-0.000096
0.799805	0.124023	-0.000196	-0.000096
0.801758	0.124023	-0.000194	-0.000097
0.803711	0.124023	-0.000192	-0.000097
0.805664	0.124023	-0.000191	-0.000098
0.807617	0.124023	-0.000189	-0.000098
0.809570	0.124023	-0.000188	-0.000099
0.811523	0.124023	-0.000186	-0.000099
0.813477	0.124023	-0.000184	-0.000099
0.815430	0.124023	-0.000183	-0.000100
0.817383	0.124023	-0.000181	-0.000100
0.819336	0.124023	-0.000179	-0.000101
0.821289	0.124023	-0.000177	-0.000101
0.823242	0.124023	-0.000176	-0.000101
0.825195	0.124023	-0.000174	-0.000102
0.827148	0.124023	-0.000172	-0.000102
0.829102	0.124023	-0.000171	-0.000103
0.831055	0.124023	-0.000169	-0.000103
0.833008	0.124023	-0.000167	-0.000103
0.834961	0.124023	-0.000165	-0.000104
0.836914	0.124023	-0.000164	-0.000104
0.838867	0.124023	-0.000162	-0.000105
0.840820	0.124023	-0.000160	-0.000105
0.842773	0.124023	-0.000158	-0.000105
0.844727	0.124023	-0.000157	-0.000106
0.846680	0.124023	-0.000155	-0.000106
0.848633	0.124023	-0.000153	-0.000106
0.850586	0.124023	-0.000151	-0.000107
0.852539	0.124023	-0.000149	-0.000107
0.854492	0.124023	-0.000148	-0.000108
0.856445	0.124023	-0.000146	-0.000108
0.858398	0.124023	-0.000144	-0.000108
0.860352	0.124023	-0.000142	-0.000109
0.862305	0.124023	-0.000140	-0.000109
0.864258	0.124023	-0.000138	-0.000109
0.866211	0.124023	-0.000137	-0.000109
0.868164	0.124023	-0.000135	-0.000110
0.870117	0.124023	-0.000133	-0.000110
0.872070	0.124023	-0.000131	-0.000110
0.874023	0.124023	-0.000129	-0.000111
0.875977	0.124023	-0.000127	-0.000111
0.877930	0.124023	-0.000126	-0.000111
0.879883	0.124023	-0.000124	-0.000112
0.881836	0.124023	-0.000122	-0.000112
0.883789	0.124023	-0.000120	-0.000112
0.885742	0.124023	-0.000118	-0.000112
0.887695	0.124023	-0.000116	-0.000113
0.889648	0.124023	-0.000114	-0.000113
0.891602	0.124023	-0.000112	-0.000113
0.893555	0.124023	-0.000110	-0.000114
0.895508	0.124023	-0.000108	-0.000114
0.897461	0.124023	-0.000107	-0.000114
0.899414	0.124023	-0.000105	-0.000114
0.901367	0.124023	-0.000103	-0.000115
0.903320	0.124023	-0.000101	-0.000115
0.905273	0.124023	-0.000099	-0.000115
0.907227	0.124023	-0.000097	-0.000115
0.909180	0.124023	-0.000095	-0.000115
0.911133	0.124023	-0.000093	-0.000116
0.913086	0.124023	-0.000091	-0.000116
0.915039	0.124023	-0.000089	-0.000116
0.916992	0.124023	-0.000087	-0.000116
0.918945	0.124023	-0.000085	-0.000117
0.920898	0.124023	-0.000083	-0.000117
0.922852	0.124023	-0.000081	-0.000117
0.924805	0.124023	-0.000079	-0.000117
0.926758	0.124023	-0.000077	-0.000117
0.928711	0.124023	-0.000075	-0.000117
0.930664	0.124023	-0.000073	-0.000118
0.932617	0.124023	-0.000071	-0.000118
0.934570	0.124023	-0.000069	-0.000118
0.936523	0.124023	-0.000067	-0.000118
0.938477	0.124023	-0.000065	-0.000118
0.940430	0.124023	-0.000063	-0.000118
0.942383	0.124023	-0.000061	-0.000119
0.944336	0.124023	-0.000059	-0.000119
0.946289	0.124023	-0.000057	-0.000119
0.948242	0.124023	-0.000055	-0.000119
0.950195	0.124023	-0.000053	-0.000119
0.952148	0.124023	-0.000051	-0.000119
0.954102	0.124023	-0.000049	-0.000119
0.956055	0.124023	-0.000047	-0.000119
0.958008	0.124023	-0.000045	-0.000120
0.959961	0.124023	-0.000043	-0.000120
0.961914	0.124023	-0.000041	-0.000120
0.963867	0.124023	-0.000039	-0.000120
0.965820	0.124023	-0.000037	-0.000120
0.967773	0.124023	-0.000035	-0.000120
0.969727	0.124023	-0.000033	-0.000120
0.971680	0.124023	-0.000031	-0.000120
0.973633	0.124023	-0.000029	-0.000120
0.975586	0.124023	-0.000027	-0.000120
0.977539	0.124023	-0.000025	-0.000120
0.979492	0.124023	-0.000023	-0.000120
0.981445	0.124023	-0.000021	-0.000121
0.983398	0.124023	-0.000019	-0.000121
0.985352	0.124023	-0.000017	-0.000121
0.987305	0.124023	-0.000015	-0.000121
0.989258	0.124023	-0.000013	-0.000121
0.991211	0.124023	-0.000011	-0.000121
0.993164	0.124023	-0.000009	-0.000121
0.995117	0.124023	-0.000007	-0.000121
0.997070	0.124023	-0.000005	-0.000121
0.999023	0.124023	-0.000003	-0.000121
0.000977	0.125977	0.000000	-0.000104
0.002930	0.125977	-0.000001	0.000104
0.004883	0.125977	-0.000003	0.000123
0.006836	0.125977	-0.000005	0.000123
0.008789	0.125977	-0.000007	0.000123
0.010742	0.125977	-0.000009	0.000123
0.012695	0.125977	-0.000011	0.000123
0.014648	0.125977	-0.000013	0.000123
0.016602	0.125977	-0.000015	0.000123
0.018555	0.125977	-0.000017	0.000123
0.020508	0.125977	-0.000019	0.000123
0.022461	0.125977	-0.000021	0.000123
0.024414	0.125977	-0.000023	0.000123
0.026367	0.125977	-0.000025	0.000122
0.028320	0.125977	-0.000027	0.000122
0.030273	0.125977	-0.000029	0.000122
0.032227	0.125977	-0.000031	0.000122
0.034180	0.125977	-0.000033	0.000122
0.036133	0.125977	-0.000035	0.000122
0.038086	0.125977	-0.000037	0.000122
0.040039	0.125977	-0.000039	0.000122
0.041992	0.125977	-0.000041	0.000122
0.043945	0.125977	-0.000043	0.000122
0.045898	0.125977	-0.000045	0.000122
0.047852	0.125977	-0.000047	0.000121
0.049805	0.125977	-0.000049	0.000121
0.051758	0.125977	-0.000051	0.000121
0.053711	0.125977	-0.000054	0.000121
0.055664	0.125977	-0.000056	0.000121
0.057617	0.125977	-0.000058	0.000121
0.059570	0.125977	-0.000060	0.000121
0.061523	0.125977	-0.000062	0.000121
0.063477	0.125977	-0.000064	0.000120
0.065430	0.125977	-0.000066	0.000120
0.067383	0.125977	-0.000068	0.000120
0.069336	0.125977	-0.000070	0.000120
0.071289	0.125977	-0.000072	0.000120
0.073242	0.125977	-0.000074	0.000120
0.075195	0.125977	-0.000075	0.000119
0.077148	0.125977	-0.000077	0.000119
0.079102	0.125977	-0.000079	0.000119
0.081055	0.125977	-0.000081	0.000119
0.083008	0.125977	-0.000083	0.000119
0.084961	0.125977	-0.000085	0.000118
0.086914	0.125977	-0.000087	0.000118
0.088867	0.125977	-0.000089	0.000118
0.090820	0.125977	-0.000091	0.000118
0.092773	0.125977	-0.000093	0.000118
0.094727	0.125977	-0.000095	0.000117
0.096680	0.125977	-0.000097	0.000117
0.098633	0.125977	-0.000099	0.000117
0.100586	0.125977	-0.000101	0.000117
0.102539	0.125977	-0.000103	0.000116
0.104492	0.125977	-0.000105	0.000116
0.106445	0.125977	-0.000107	0.000116
0.108398	0.125977	-0.000109	0.000116
0.110352	0.125977	-0.000111	0.000115
0.112305	0.125977	-0.000113	0.000115
0.114258	0.125977	-0.000114	0.000115
0.116211	0.125977	-0.000116	0.000115
0.118164	0.125977	-0.000118	0.000114
0.120117	0.125977	-0.000120	0.000114
0.122070	0.125977	-0.000122	0.000114
0.124023	0.125977	-0.000124	0.000113
0.125977	0.125977	-0.000126	0.000113
0.127930	0.125977	-0.000128	0.000113
0.129883	0.125977	-0.000130	0.000113
0.131836	0.125977	-0.000131	0.000112
0.133789	0.125977	-0.000133	0.000112
0.135742	0.125977	-0.000135	0.000112
0.137695	0.125977	-0.000137	0.000111
0.139648	0.125977	-0.000139	0.000111
0.141602	0.125977	-0.000141	0.000111
0.143555	0.125977	-0.000142	0.000110
0.145508	0.125977	-0.000144	0.000110
0.147461	0.125977	-0.000146	0.000110
0.149414	0.125977	-0.000148	0.000109
0.151367	0.125977	-0.000150	0.000109
0.153320	0.125977	-0.000152	0.000109
0.155273	0.125977	-0.000153	0.000108
0.157227	0.125977	-0.000155	0.000108
0.159180	0.125977	-0.000157	0.000108
0.161133	0.125977	-0.000159	0.000107
0.163086	0.125977	-0.000160	0.000107
0.165039	0.125977	-0.000162	0.000106
0.166992	0.125977	-0.000164	0.000106
0.168945	0.125977	-0.000166	0.000106
0.170898	0.125977	-0.000168	0.000105
0.172852	0.125977	-0.000169	0.000105
0.174805	0.125977	-0.000171	0.000104
0.176758	0.125977	-0.000173	0.000104
0.178711	0.125977	-0.000174	0.000104
0.180664	0.125977	-0.000176	0.000103
0.182617	0.125977	-0.000178	0.000103
0.184570	0.125977	-0.000180	0.000102
0.186523	0.125977	-0.000181	0.000102
0.188477	0.125977	-0.000183	0.000102
0.190430	0.125977	-0.000185	0.000101
0.192383	0.125977	-0.000186	0.000101
0.194336	0.125977	-0.000188	0.000100
0.196289	0.125977	-0.000190	0.000100
0.198242	0.125977	-0.000191	0.000099
0.200195	0.125977	-0.000193	0.000099
0.202148	0.125977	-0.000195	0.000098
0.204102	0.125977	-0.000196	0.000098
0.206055	0.125977	-0.000198	0.000098
0.208008	0.125977	-0.000199	0.000097
0.209961	0.125977	-0.000201	0.000097
0.211914	0.125977	-0.000203	0.000096
0.213867	0.125977	-0.000204	0.000096
0.215820	0.125977	-0.000206	0.000095
0.217773	0.125977	-0.000207	0.000095
0.219727	0.125977	-0.000209	0.000094
0.221680	0.125977	-0.000210	0.000094
0.223633	0.125977	-0.000212	0.000093
0.225586	0.125977	-0.000214	0.000093
0.227539	0.125977	-0.000215	0.000092
0.229492	0.125977	-0.000217	0.000092
0.231445	0.125977	-0.000218	0.000091
0.233398	0.125977	-0.000220	0.000091
0.235352	0.125977	-0.000221	0.000090
0.237305	0.125977	-0.000223	0.000090
0.239258	0.125977	-0.000224	0.000089
0.241211	0.125977	-0.000226	0.000089
0.243164	0.125977	-0.000227	0.000088
0.245117	0.125977	-0.000228	0.000088
0.247070	0.125977	-0.000230	0.000087
0.249023	0.125977	-0.000231	0.000087
0.250977	0.125977	-0.000233	0.000086
0.252930	0.125977	-0.000234	0.000085
0.254883	0.125977	-0.000236	0.000085
0.256836	0.125977	-0.000237	0.000084
0.258789	0.125977	-0.000238	0.000084
0.260742	0.125977	-0.000240	0.000083
0.262695	0.125977	-0.000241	0.000083
0.264648	0.125977	-0.000242	0.000082
0.266602	0.125977	-0.000244	0.000082
0.268555	0.125977	-0.000245	0.000081
0.270508	0.125977	-0.000247	0.000080
0.272461	0.125977	-0.000248	0.000080
0.274414	0.125977	-0.000249	0.000079
0.276367	0.125977	-0.000250	0.000079
0.278320	0.125977	-0.000252	0.000078
0.280273	0.125977	-0.000253	0.000078
0.282227	0.125977	-0.000254	0.000077
0.284180	0.125977	-0.000256	0.000076
0.286133	0.125977	-0.000257	0.000076
0.288086	0.125977	-0.000258	0.000075
0.290039	0.125977	-0.000259	0.000075
0.291992	0.125977	-0.000261	0.000074
0.293945	0.125977	-0.000262	0.000073
0.295898	0.125977	-0.000263	0.000073
0.297852	0.125977	-0.000264	0.000072
0.299805	0.125977	-0.000265	0.000072
0.301758	0.125977	-0.000267	0.000071
0.303711	0.125977	-0.000268	0.000070
0.305664	0.125977	-0.000269	0.000070
0.307617	0.125977	-0.000270	0.000069
0.309570	0.125977	-0.000271	0.000069
0.311523	0.125977	-0.000272	0.000068
0.313477	0.125977	-0.000273	0.000067
0.315430	0.125977	-0.000275	0.000067
0.317383	0.125977	-0.000276	0.000066
0.319336	0.125977	-0.000277	0.000065
0.321289	0.125977	-0.000278	0.000065
0.323242	0.125977	-0.000279	0.000064
0.325195	0.125977	-0.000280	0.000064
0.327148	0.125977	-0.000281	0.000063
0.329102	0.125977	-0.000282	0.000062
0.331055	0.125977	-0.000283	0.000062
0.333008	0.125977	-0.000284	0.000061
0.334961	0.125977	-0.000285	0.000060
0.336914	0.125977	-0.000286	0.000060
0.338867	0.125977	-0.000287	0.000059
0.340820	0.125977	-0.000288	0.000058
0.342773	0.125977	-0.000289	0.000058
0.344727	0.125977	-0.000290	0.000057
0.346680	0.125977	-0.000291	0.000056
0.348633	0.125977	-0.000292	0.000056
0.350586	0.125977	-0.000293	0.000055
0.352539	0.125977	-0.000294	0.000054
0.354492	0.125977	-0.000294	0.000054
0.356445	0.125977	-0.000295	0.000053
0.358398	0.125977	-0.000296	0.000052
0.360352	0.125977	-0.000297	0.000052
0.362305	0.125977	-0.000298	0.000051
0.364258	0.125977	-0.000299	0.000050
0.366211	0.125977	-0.000300	0.000050
0.368164	0.125977	-0.000300	0.000049
0.370117	0.125977	-0.000301	0.000048
0.372070	0.125977	-0.000302	0.000048
0.374023	0.125977	-0.000303	0.000047
0.375977	0.125977	-0.000303	0.000046
0.377930	0.125977	-0.000304	0.000046
0.379883	0.125977	-0.000305	0.000045
0.381836	0.125977	-0.000306	0.000044
0.383789	0.125977	-0.000306	0.000044
0.385742	0.125977	-0.000307	0.000043
0.387695	0.125977	-0.000308	0.000042
0.389648	0.125977	-0.000309	0.000041
0.391602	0.125977	-0.000309	0.000041
0.393555	0.125977	-0.000310	0.000040
0.395508	0.125977	-0.000311	0.000039
0.397461	0.125977	-0.000311	0.000039
0.399414	0.125977	-0.000312	0.000038
0.401367	0.125977	-0.000312	0.000037
0.403320	0.125977	-0.000313	0.000037
0.405273	0.125977	-0.000314	0.000036
0.407227	0.125977	-0.000314	0.000035
0.409180	0.125977	-0.000315	0.000034
0.411133	0.125977	-0.000315	0.000034
0.413086	0.125977	-0.000316	0.000033
0.415039	0.125977	-0.000316	0.000032
0.416992	0.125977	-0.000317	0.000032
0.418945	0.125977	-0.000317	0.000031
0.420898	0.125977	-0.000318	0.000030
0.422852	0.125977	-0.000318	0.000029
0.424805	0.125977	-0.000319	0.000029
0.426758	0.125977	-0.000319	0.000028
0.428711	0.125977	-0.000320	0.000027
0.430664	0.125977	-0.000320	0.000027
0.432617	0.125977	-0.000321	0.000026
0.434570	0.125977	-0.000321	0.000025
0.436523	0.125977	-0.000322	0.000024
0.438477	0.125977	-0.000322	0.000024
0.440430	0.125977	-0.000322	0.000023
0.442383	0.125977	-0.000323	0.000022
0.444336	0.125977	-0.000323	0.000022
0.446289	0.125977	-0.000323	0.000021
0.448242	0.125977	-0.000324	0.000020
0.450195	0.125977	-0.000324	0.000019
0.452148	0.125977	-0.000324	0.000019
0.454102	0.125977	-0.000325	0.000018
0.456055	0.125977	-0.000325	0.000017
0.458008	0.125977	-0.000325	0.000016
0.459961	0.125977	-0.000326	0.000016
0.461914	0.125977	-0.000326	0.000015
0.463867	0.125977	-0.000326	0.000014
0.465820	0.125977	-0.000326	0.000014
0.467773	0.125977	-0.000326	0.000013
0.469727	0.125977	-0.000327	0.000012
0.471680	0.125977	-0.000327	0.000011
0.473633	0.125977	-0.000327	0.000011
0.475586	0.125977	-0.000327	0.000010
0.477539	0.125977	-0.000327	0.000009
0.479492	0.125977	-0.000328	0.000008
0.481445	0.125977	-0.000328	0.000008
0.483398	0.125977	-0.000328	0.000007
0.485352	0.125977	-0.000328	0.000006
0.487305	0.125977	-0.000328	0.000006
0.489258	0.125977	-0.000328	0.000005
0.491211	0.125977	-0.000328	0.000004
0.493164	0.125977	-0.000328	0.000003
0.495117	0.125977	-0.000328	0.000003
0.497070	0.125977	-0.000328	0.000002
0.499023	0.125977	-0.000328	0.000001
0.500977	0.125977	-0.000328	0.000000
0.502930	0.125977	-0.000328	-0.000000
0.504883	0.125977	-0.000328	-0.000001
0.506836	0.125977	-0.000328	-0.000002
0.508789	0.125977	-0.000328	-0.000003
0.510742	0.125977	-0.000328	-0.000003
0.512695	0.125977	-0.000328	-0.000004
0.514648	0.125977	-0.000328	-0.000005
0.516602	0.125977	-0.000328	-0.000006
0.518555	0.125977	-0.000328	-0.000006
0.520508	0.125977	-0.000328	-0.000007
0.522461	0.125977	-0.000328	-0.000008
0.524414	0.125977	-0.000328	-0.000008
0.526367	0.125977	-0.000327	-0.000009
0.528320	0.125977	-0.000327	-0.000010
0.530273	0.125977	-0.000327	-0.000011
0.532227	0.125977	-0.000327	-0.000011
0.534180	0.125977	-0.000327	-0.000012
0.536133	0.125977	-0.000326	-0.000013
0.538086	0.125977	-0.000326	-0.000014
0.540039	0.125977	-0.000326	-0.000014
0.541992	0.125977	-0.000326	-0.000015
0.543945	0.125977	-0.000326	-0.000016
0.545898	0.125977	-0.000325	-0.000016
0.547852	0.125977	-0.000325	-0.000017
0.549805	0.125977	-0.000325	-0.000018
0.551758	0.125977	-0.000324	-0.000019
0.553711	0.125977	-0.000324	-0.000019
0.555664	0.125977	-0.000324	-0.000020
0.557617	0.125977	-0.000323	-0.000021
0.559570	0.125977	-0.000323	-0.000022
0.561523	0.125977	-0.000323	-0.000022
0.563477	0.125977	-0.000322	-0.000023
0.565430	0.125977	-0.000322	-0.000024
0.567383	0.125977	-0.000322	-0.000024
0.569336	0.125977	-0.000321	-0.000025
0.571289	0.125977	-0.000321	-0.000026
0.573242	0.125977	-0.000320	-0.000027
0.575195	0.125977	-0.000320	-0.000027
0.577148	0.125977	-0.000319	-0.000028
0.579102	0.125977	-0.000319	-0.000029
0.581055	0.125977	-0.000318	-0.000029
0.583008	0.125977	-0.000318	-0.000030
0.584961	0.125977	-0.000317	-0.000031
0.586914	0.125977	-0.000317	-0.000032
0.588867	0.125977	-0.000316	-0.000032
0.590820	0.125977	-0.000316	-0.000033
0.592773	0.125977	-0.000315	-0.000034
0.594727	0.125977	-0.000315	-0.000034
0.596680	0.125977	-0.000314	-0.000035
0.598633	0.125977	-0.000314	-0.000036
0.600586	0.125977	-0.000313	-0.000037
0.602539	0.125977	-0.000312	-0.000037
0.604492	0.125977	-0.000312	-0.000038
0.606445	0.125977	-0.000311	-0.000039
0.608398	0.125977	-0.000311	-0.000039
0.610352	0.125977	-0.000310	-0.000040
0.612305	0.125977	-0.000309	-0.000041
0.614258	0.125977	-0.000309	-0.000041
0.616211	0.125977	-0.000308	-0.000042
0.618164	0.125977	-0.000307	-0.000043
0.620117	0.125977	-0.000306	-0.000044
0.622070	0.125977	-0.000306	-0.000044
0.624023	0.125977	-0.000305	-0.000045
0.625977	0.125977	-0.000304	-0.000046
0.627930	0.125977	-0.000303	-0.000046
0.629883	0.125977	-0.000303	-0.000047
0.631836	0.125977	-0.000302	-0.000048
0.633789	0.125977	-0.000301	-0.000048
0.635742	0.125977	-0.000300	-0.000049
0.637695	0.125977	-0.000300	-0.000050
0.639648	0.125977	-0.000299	-0.000050
0.641602	0.125977	-0.000298	-0.000051
0.643555	0.125977	-0.000297	-0.000052
0.645508	0.125977	-0.000296	-0.000052
0.647461	0.125977	-0.000295	-0.000053
0.649414	0.125977	-0.000294	-0.000054
0.651367	0.125977	-0.000294	-0.000054
0.653320	0.125977	-0.000293	-0.000055
0.655273	0.125977	-0.000292	-0.000056
0.657227	0.125977	-0.000291	-0.000056
0.659180	0.125977	-0.000290	-0.000057
0.661133	0.125977	-0.000289	-0.000058
0.663086	0.125977	-0.000288	-0.000058
0.665039	0.125977	-0.000287	-0.000059
0.666992	0.125977	-0.000286	-0.000060
0.668945	0.125977	-0.000285	-0.000060
0.670898	0.125977	-0.000284	-0.000061
0.672852	0.125977	-0.000283	-0.000062
0.674805	0.125977	-0.000282	-0.000062
0.676758	0.125977	-0.000281	-0.000063
0.678711	0.125977	-0.000280	-0.000064
0.680664	0.125977	-0.000279	-0.000064
0.682617	0.125977	-0.000278	-0.000065
0.684570	0.125977	-0.000277	-0.000065
0.686523	0.125977	-0.000276	-0.000066
0.688477	0.125977	-0.000275	-0.000067
0.690430	0.125977	-0.000273	-0.000067
0.692383	0.125977	-0.000272	-0.000068
0.694336	0.125977	-0.000271	-0.000069
0.696289	0.125977	-0.000270	-0.000069
0.698242	0.125977	-0.000269	-0.000070
0.700195	0.125977	-0.000268	-0.000070
0.702148	0.125977	-0.000267	-0.000071
0.704102	0.125977	-0.000265	-0.000072
0.706055	0.125977	-0.000264	-0.000072
0.708008	0.125977	-0.000263	-0.000073
0.709961	0.125977	-0.000262	-0.000073
